# Homebrew Version oracle: da12368691a124f3e22a00a02e6587e4f148f8d0
# Inputs: selected formula versions and exact-identity bottle runtime floors from the local registry snapshot, plus captured disagreement cases.
# identity	left	right	expected
ruby	3.3.4	4.0.6	-1
ruby	3.3.5	4.0.6	-1
ruby	3.3.6	4.0.6	-1
ruby	3.4.1	4.0.6	-1
ruby	3.4.2	4.0.6	-1
ruby	3.4.5	4.0.6	-1
ruby	3.4.7	4.0.6	-1
ruby	4.0.0	4.0.6	-1
ruby	4.0.1	4.0.6	-1
ruby	4.0.2	4.0.6	-1
ruby	4.0.3	4.0.6	-1
ruby	4.0.5	4.0.6	-1
ruby	4.0.6	3.1.2	1
ruby	4.0.6	3.2.0	1
ruby	4.0.6	3.2.2	1
ruby	4.0.6	3.3.2	1
ruby	4.0.6	3.3.4	1
ruby	4.0.6	3.3.5	1
ruby	4.0.6	3.3.6	1
ruby	4.0.6	3.4.1	1
ruby	4.0.6	3.4.2	1
ruby	4.0.6	3.4.5	1
ruby	4.0.6	3.4.7	1
ruby	4.0.6	4.0.0	1
ruby	4.0.6	4.0.1	1
ruby	4.0.6	4.0.2	1
ruby	4.0.6	4.0.3	1
ruby	4.0.6	4.0.5	1
ruby-build	20240727	20260716	-1
ruby-build	20241225.2	20260716	-1
ruby-build	20260121	20260716	-1
ruby-build	20260520	20260716	-1
ruby-build	20260716	20240727	1
ruby-build	20260716	20241225.2	1
ruby-build	20260716	20260121	1
ruby-build	20260716	20260520	1
ruby@3.4	3.4.10	3.4.8	1
ruby@3.4	3.4.8	3.4.10	-1
ruff	0.14.0	0.16.5	-1
ruff	0.16.5	0.14.0	1
rust	1.89.0	1.98.0	-1
rust	1.96.0	1.98.0	-1
rust	1.97.1	1.98.0	-1
rust	1.98.0	1.89.0	1
rust	1.98.0	1.96.0	1
rust	1.98.0	1.97.1	1
rust-analyzer	2026-07-13	2026-08-24	-1
rust-analyzer	2026-08-24	2026-07-13	1
rustup	1.28.2	1.29.0	-1
rustup	1.29.0	1.28.2	1
s-lang	2.3.1a	2.3.3	-1
s-lang	2.3.2	2.3.3	-1
s-lang	2.3.3	2.3.1a	1
s-lang	2.3.3	2.3.2	1
s2n	1.6.4	1.7.8	-1
s2n	1.7.0	1.7.8	-1
s2n	1.7.3	1.7.8	-1
s2n	1.7.4	1.7.8	-1
s2n	1.7.5	1.7.8	-1
s2n	1.7.6	1.7.8	-1
s2n	1.7.7	1.7.8	-1
s2n	1.7.8	1.6.4	1
s2n	1.7.8	1.7.0	1
s2n	1.7.8	1.7.3	1
s2n	1.7.8	1.7.4	1
s2n	1.7.8	1.7.5	1
s2n	1.7.8	1.7.6	1
s2n	1.7.8	1.7.7	1
samba	4.24.2	4.24.6	-1
samba	4.24.4	4.24.6	-1
samba	4.24.6	4.24.2	1
samba	4.24.6	4.24.4	1
samtools	1.23	1.24	-1
samtools	1.24	1.23	1
saxon	12.5	13.0	-1
saxon	13.0	12.5	1
sbcl	2.5.10	2.6.7	-1
sbcl	2.6.1	2.6.7	-1
sbcl	2.6.6	2.6.7	-1
sbcl	2.6.7	2.5.10	1
sbcl	2.6.7	2.6.1	1
sbcl	2.6.7	2.6.6	1
scala-cli	1.14.0	1.16.0	-1
scala-cli	1.16.0	1.14.0	1
scalapack	2.2.2	2.2.3	-1
scalapack	2.2.3	2.2.2	1
scipy	1.16.3	1.18.1	-1
scipy	1.17.1	1.18.1	-1
scipy	1.18.0	1.18.1	-1
scipy	1.18.1	1.16.3	1
scipy	1.18.1	1.17.1	1
scipy	1.18.1	1.18.0	1
sdl12-compat	1.2.56	1.2.76	-1
sdl12-compat	1.2.60	1.2.76	-1
sdl12-compat	1.2.64	1.2.76	-1
sdl12-compat	1.2.68	1.2.76	-1
sdl12-compat	1.2.70	1.2.76	-1
sdl12-compat	1.2.74	1.2.76	-1
sdl12-compat	1.2.76	1.2.56	1
sdl12-compat	1.2.76	1.2.60	1
sdl12-compat	1.2.76	1.2.64	1
sdl12-compat	1.2.76	1.2.68	1
sdl12-compat	1.2.76	1.2.70	1
sdl12-compat	1.2.76	1.2.74	1
sdl2_image	2.0.5	2.8.12	-1
sdl2_image	2.6.2	2.8.12	-1
sdl2_image	2.6.3	2.8.12	-1
sdl2_image	2.8.12	2.0.5	1
sdl2_image	2.8.12	2.6.2	1
sdl2_image	2.8.12	2.6.3	1
sdl2_image	2.8.12	2.8.2	1
sdl2_image	2.8.12	2.8.8	1
sdl2_image	2.8.2	2.8.12	-1
sdl2_image	2.8.8	2.8.12	-1
sdl2_mixer	2.0.4	2.8.2	-1
sdl2_mixer	2.6.2	2.8.2	-1
sdl2_mixer	2.6.3	2.8.2	-1
sdl2_mixer	2.8.0	2.8.2	-1
sdl2_mixer	2.8.1	2.8.2	-1
sdl2_mixer	2.8.2	2.0.4	1
sdl2_mixer	2.8.2	2.6.2	1
sdl2_mixer	2.8.2	2.6.3	1
sdl2_mixer	2.8.2	2.8.0	1
sdl2_mixer	2.8.2	2.8.1	1
sdl2_net	2.2.0	2.4.0	-1
sdl2_net	2.4.0	2.2.0	1
sdl2_ttf	2.0.15	2.24.0	-1
sdl2_ttf	2.0.18	2.24.0	-1
sdl2_ttf	2.20.1	2.24.0	-1
sdl2_ttf	2.20.2	2.24.0	-1
sdl2_ttf	2.22.0	2.24.0	-1
sdl2_ttf	2.24.0	2.0.15	1
sdl2_ttf	2.24.0	2.0.18	1
sdl2_ttf	2.24.0	2.20.1	1
sdl2_ttf	2.24.0	2.20.2	1
sdl2_ttf	2.24.0	2.22.0	1
sdl3	3.2.22	3.4.14	-1
sdl3	3.2.8	3.4.14	-1
sdl3	3.4.0	3.4.14	-1
sdl3	3.4.10	3.4.14	-1
sdl3	3.4.12	3.4.14	-1
sdl3	3.4.14	3.2.22	1
sdl3	3.4.14	3.2.8	1
sdl3	3.4.14	3.4.0	1
sdl3	3.4.14	3.4.10	1
sdl3	3.4.14	3.4.12	1
sdl3	3.4.14	3.4.8	1
sdl3	3.4.8	3.4.14	-1
sentencepiece	0.2.1	0.2.2	-1
sentencepiece	0.2.2	0.2.1	1
serd	0.32.10	0.32.6	1
serd	0.32.6	0.32.10	-1
serialize	1.15.0	1.6.0	1
serialize	1.6.0	1.15.0	-1
sevenzip	26.01	26.02	-1
sevenzip	26.02	26.01	1
sfcgal	2.2.0	2.3.0	-1
sfcgal	2.3.0	2.2.0	1
shaderc	2026.1	2026.3	-1
shaderc	2026.3	2026.1	1
shapelib	1.6.2	1.6.3	-1
shapelib	1.6.3	1.6.2	1
shared-mime-info	2.1	2.5.1	-1
shared-mime-info	2.2	2.5.1	-1
shared-mime-info	2.4	2.5.1	-1
shared-mime-info	2.5.1	2.1	1
shared-mime-info	2.5.1	2.2	1
shared-mime-info	2.5.1	2.4	1
simdjson	3.13.0	4.6.9	-1
simdjson	4.0.7	4.6.9	-1
simdjson	4.1.0	4.6.9	-1
simdjson	4.2.1	4.6.9	-1
simdjson	4.2.2	4.6.9	-1
simdjson	4.2.3	4.6.9	-1
simdjson	4.2.4	4.6.9	-1
simdjson	4.3.0	4.6.9	-1
simdjson	4.4.1	4.6.9	-1
simdjson	4.4.2	4.6.9	-1
simdjson	4.6.0	4.6.9	-1
simdjson	4.6.1	4.6.9	-1
simdjson	4.6.3	4.6.9	-1
simdjson	4.6.4	4.6.9	-1
simdjson	4.6.5	4.6.9	-1
simdjson	4.6.6	4.6.9	-1
simdjson	4.6.7	4.6.9	-1
simdjson	4.6.8	4.6.9	-1
simdjson	4.6.9	3.13.0	1
simdjson	4.6.9	4.0.7	1
simdjson	4.6.9	4.1.0	1
simdjson	4.6.9	4.2.1	1
simdjson	4.6.9	4.2.2	1
simdjson	4.6.9	4.2.3	1
simdjson	4.6.9	4.2.4	1
simdjson	4.6.9	4.3.0	1
simdjson	4.6.9	4.4.1	1
simdjson	4.6.9	4.4.2	1
simdjson	4.6.9	4.6.0	1
simdjson	4.6.9	4.6.1	1
simdjson	4.6.9	4.6.3	1
simdjson	4.6.9	4.6.4	1
simdjson	4.6.9	4.6.5	1
simdjson	4.6.9	4.6.6	1
simdjson	4.6.9	4.6.7	1
simdjson	4.6.9	4.6.8	1
simdutf	7.4.0	9.1.0	-1
simdutf	8.2.0	9.1.0	-1
simdutf	9.0.0	9.1.0	-1
simdutf	9.1.0	7.4.0	1
simdutf	9.1.0	8.2.0	1
simdutf	9.1.0	9.0.0	1
six	1.16.0	1.17.0	-1
six	1.17.0	1.16.0	1
skaffold	2.14.2	2.24.0	-1
skaffold	2.15.0	2.24.0	-1
skaffold	2.16.1	2.24.0	-1
skaffold	2.24.0	2.14.2	1
skaffold	2.24.0	2.15.0	1
skaffold	2.24.0	2.16.1	1
slirp4netns	1.3.4	1.3.5	-1
slirp4netns	1.3.5	1.3.4	1
smartmontools	7.4	7.5	-1
smartmontools	7.5	7.4	1
snap	2.76	2.76.3	-1
snap	2.76.3	2.76	1
snappy	1.1.10	1.2.2	-1
snappy	1.1.7	1.2.2	-1
snappy	1.1.8	1.2.2	-1
snappy	1.1.9	1.2.2	-1
snappy	1.2.0	1.2.2	-1
snappy	1.2.1	1.2.2	-1
snappy	1.2.2	1.1.10	1
snappy	1.2.2	1.1.7	1
snappy	1.2.2	1.1.8	1
snappy	1.2.2	1.1.9	1
snappy	1.2.2	1.2.0	1
snappy	1.2.2	1.2.1	1
socat	1.8.0.0	1.8.1.3	-1
socat	1.8.1.3	1.8.0.0	1
solarus	1.6.0	2.1.3	-1
solarus	1.6.4	2.1.3	-1
solarus	1.6.5	2.1.3	-1
solarus	2.0.0	2.1.3	-1
solarus	2.1.3	1.6.0	1
solarus	2.1.3	1.6.4	1
solarus	2.1.3	1.6.5	1
solarus	2.1.3	2.0.0	1
sord	0.16.20	0.16.22	-1
sord	0.16.22	0.16.20	1
spdlog	1.11.0	1.17.0	-1
spdlog	1.17.0	1.11.0	1
speex	1.2.0	1.2.1	-1
speex	1.2.1	1.2.0	1
speexdsp	1.2.0	1.2.1	-1
speexdsp	1.2.1	1.2.0	1
spidermonkey	115.13.0	140.14.0	-1
spidermonkey	140.12.0	140.14.0	-1
spidermonkey	140.14.0	115.13.0	1
spidermonkey	140.14.0	140.12.0	1
spidermonkey	140.14.0	140.7.0	1
spidermonkey	140.14.0	140.7.1	1
spidermonkey	140.7.0	140.14.0	-1
spidermonkey	140.7.1	140.14.0	-1
spirv-headers	1.4.350.1	1.4.357.0	-1
spirv-headers	1.4.357.0	1.4.350.1	1
spirv-llvm-translator	18.1.0	23.1.0	-1
spirv-llvm-translator	18.1.1	23.1.0	-1
spirv-llvm-translator	19.1.0	23.1.0	-1
spirv-llvm-translator	19.1.1	23.1.0	-1
spirv-llvm-translator	19.1.2	23.1.0	-1
spirv-llvm-translator	19.1.4	23.1.0	-1
spirv-llvm-translator	19.1.5	23.1.0	-1
spirv-llvm-translator	20.1.1	23.1.0	-1
spirv-llvm-translator	20.1.2	23.1.0	-1
spirv-llvm-translator	20.1.3	23.1.0	-1
spirv-llvm-translator	20.1.4	23.1.0	-1
spirv-llvm-translator	20.1.5	23.1.0	-1
spirv-llvm-translator	21.1.0	23.1.0	-1
spirv-llvm-translator	21.1.1	23.1.0	-1
spirv-llvm-translator	21.1.2	23.1.0	-1
spirv-llvm-translator	21.1.3	23.1.0	-1
spirv-llvm-translator	21.1.4	23.1.0	-1
spirv-llvm-translator	22.1.0	23.1.0	-1
spirv-llvm-translator	22.1.1	23.1.0	-1
spirv-llvm-translator	22.1.2	23.1.0	-1
spirv-llvm-translator	22.1.5	23.1.0	-1
spirv-llvm-translator	23.1.0	18.1.0	1
spirv-llvm-translator	23.1.0	18.1.1	1
spirv-llvm-translator	23.1.0	19.1.0	1
spirv-llvm-translator	23.1.0	19.1.1	1
spirv-llvm-translator	23.1.0	19.1.2	1
spirv-llvm-translator	23.1.0	19.1.4	1
spirv-llvm-translator	23.1.0	19.1.5	1
spirv-llvm-translator	23.1.0	20.1.1	1
spirv-llvm-translator	23.1.0	20.1.2	1
spirv-llvm-translator	23.1.0	20.1.3	1
spirv-llvm-translator	23.1.0	20.1.4	1
spirv-llvm-translator	23.1.0	20.1.5	1
spirv-llvm-translator	23.1.0	21.1.0	1
spirv-llvm-translator	23.1.0	21.1.1	1
spirv-llvm-translator	23.1.0	21.1.2	1
spirv-llvm-translator	23.1.0	21.1.3	1
spirv-llvm-translator	23.1.0	21.1.4	1
spirv-llvm-translator	23.1.0	22.1.0	1
spirv-llvm-translator	23.1.0	22.1.1	1
spirv-llvm-translator	23.1.0	22.1.2	1
spirv-llvm-translator	23.1.0	22.1.5	1
spirv-tools	1.3.275.0	1.4.357.0	-1
spirv-tools	1.3.280.0	1.4.357.0	-1
spirv-tools	1.3.283.0	1.4.357.0	-1
spirv-tools	1.3.290.0	1.4.357.0	-1
spirv-tools	1.3.296.0	1.4.357.0	-1
spirv-tools	1.4.304.0	1.4.357.0	-1
spirv-tools	1.4.304.1	1.4.357.0	-1
spirv-tools	1.4.309.0	1.4.357.0	-1
spirv-tools	1.4.313.0	1.4.357.0	-1
spirv-tools	1.4.321.0	1.4.357.0	-1
spirv-tools	1.4.328.0	1.4.357.0	-1
spirv-tools	1.4.328.1	1.4.357.0	-1
spirv-tools	1.4.335.0	1.4.357.0	-1
spirv-tools	1.4.341.0	1.4.357.0	-1
spirv-tools	1.4.350.0	1.4.357.0	-1
spirv-tools	1.4.350.1	1.4.357.0	-1
spirv-tools	1.4.357.0	1.3.275.0	1
spirv-tools	1.4.357.0	1.3.280.0	1
spirv-tools	1.4.357.0	1.3.283.0	1
spirv-tools	1.4.357.0	1.3.290.0	1
spirv-tools	1.4.357.0	1.3.296.0	1
spirv-tools	1.4.357.0	1.4.304.0	1
spirv-tools	1.4.357.0	1.4.304.1	1
spirv-tools	1.4.357.0	1.4.309.0	1
spirv-tools	1.4.357.0	1.4.313.0	1
spirv-tools	1.4.357.0	1.4.321.0	1
spirv-tools	1.4.357.0	1.4.328.0	1
spirv-tools	1.4.357.0	1.4.328.1	1
spirv-tools	1.4.357.0	1.4.335.0	1
spirv-tools	1.4.357.0	1.4.341.0	1
spirv-tools	1.4.357.0	1.4.350.0	1
spirv-tools	1.4.357.0	1.4.350.1	1
sqlite	3.20.1	3.53.4	-1
sqlite	3.24.0	3.53.4	-1
sqlite	3.26.0	3.53.4	-1
sqlite	3.28.0	3.53.4	-1
sqlite	3.29.0	3.53.4	-1
sqlite	3.30.1	3.53.4	-1
sqlite	3.31.1	3.53.4	-1
sqlite	3.33.0	3.53.4	-1
sqlite	3.34.0	3.53.4	-1
sqlite	3.35.5	3.53.4	-1
sqlite	3.36.0	3.53.4	-1
sqlite	3.37.0	3.53.4	-1
sqlite	3.37.2	3.53.4	-1
sqlite	3.38.1	3.53.4	-1
sqlite	3.38.2	3.53.4	-1
sqlite	3.38.3	3.53.4	-1
sqlite	3.38.4	3.53.4	-1
sqlite	3.38.5	3.53.4	-1
sqlite	3.39.0	3.53.4	-1
sqlite	3.39.2	3.53.4	-1
sqlite	3.39.3	3.53.4	-1
sqlite	3.39.4	3.53.4	-1
sqlite	3.40.0	3.53.4	-1
sqlite	3.40.1	3.53.4	-1
sqlite	3.41.0	3.53.4	-1
sqlite	3.41.1	3.53.4	-1
sqlite	3.41.2	3.53.4	-1
sqlite	3.42.0	3.53.4	-1
sqlite	3.43.0	3.53.4	-1
sqlite	3.43.1	3.53.4	-1
sqlite	3.44.0	3.53.4	-1
sqlite	3.44.1	3.53.4	-1
sqlite	3.44.2	3.53.4	-1
sqlite	3.45.0	3.53.4	-1
sqlite	3.45.1	3.53.4	-1
sqlite	3.45.2	3.53.4	-1
sqlite	3.45.3	3.53.4	-1
sqlite	3.46.0	3.53.4	-1
sqlite	3.46.1	3.53.4	-1
sqlite	3.47.0	3.53.4	-1
sqlite	3.47.1	3.53.4	-1
sqlite	3.47.2	3.53.4	-1
sqlite	3.48.0	3.53.4	-1
sqlite	3.49.0	3.53.4	-1
sqlite	3.49.1	3.53.4	-1
sqlite	3.49.2	3.53.4	-1
sqlite	3.50.0	3.53.4	-1
sqlite	3.50.1	3.53.4	-1
sqlite	3.50.2	3.53.4	-1
sqlite	3.50.3	3.53.4	-1
sqlite	3.50.4	3.53.4	-1
sqlite	3.51.0	3.53.4	-1
sqlite	3.51.1	3.53.4	-1
sqlite	3.51.2	3.53.4	-1
sqlite	3.51.3	3.53.4	-1
sqlite	3.52.0	3.53.4	-1
sqlite	3.53.0	3.53.4	-1
sqlite	3.53.1	3.53.4	-1
sqlite	3.53.2	3.53.4	-1
sqlite	3.53.3	3.53.4	-1
sqlite	3.53.4	3.20.1	1
sqlite	3.53.4	3.24.0	1
sqlite	3.53.4	3.26.0	1
sqlite	3.53.4	3.28.0	1
sqlite	3.53.4	3.29.0	1
sqlite	3.53.4	3.30.1	1
sqlite	3.53.4	3.31.1	1
sqlite	3.53.4	3.33.0	1
sqlite	3.53.4	3.34.0	1
sqlite	3.53.4	3.35.5	1
sqlite	3.53.4	3.36.0	1
sqlite	3.53.4	3.37.0	1
sqlite	3.53.4	3.37.2	1
sqlite	3.53.4	3.38.1	1
sqlite	3.53.4	3.38.2	1
sqlite	3.53.4	3.38.3	1
sqlite	3.53.4	3.38.4	1
sqlite	3.53.4	3.38.5	1
sqlite	3.53.4	3.39.0	1
sqlite	3.53.4	3.39.2	1
sqlite	3.53.4	3.39.3	1
sqlite	3.53.4	3.39.4	1
sqlite	3.53.4	3.40.0	1
sqlite	3.53.4	3.40.1	1
sqlite	3.53.4	3.41.0	1
sqlite	3.53.4	3.41.1	1
sqlite	3.53.4	3.41.2	1
sqlite	3.53.4	3.42.0	1
sqlite	3.53.4	3.43.0	1
sqlite	3.53.4	3.43.1	1
sqlite	3.53.4	3.44.0	1
sqlite	3.53.4	3.44.1	1
sqlite	3.53.4	3.44.2	1
sqlite	3.53.4	3.45.0	1
sqlite	3.53.4	3.45.1	1
sqlite	3.53.4	3.45.2	1
sqlite	3.53.4	3.45.3	1
sqlite	3.53.4	3.46.0	1
sqlite	3.53.4	3.46.1	1
sqlite	3.53.4	3.47.0	1
sqlite	3.53.4	3.47.1	1
sqlite	3.53.4	3.47.2	1
sqlite	3.53.4	3.48.0	1
sqlite	3.53.4	3.49.0	1
sqlite	3.53.4	3.49.1	1
sqlite	3.53.4	3.49.2	1
sqlite	3.53.4	3.50.0	1
sqlite	3.53.4	3.50.1	1
sqlite	3.53.4	3.50.2	1
sqlite	3.53.4	3.50.3	1
sqlite	3.53.4	3.50.4	1
sqlite	3.53.4	3.51.0	1
sqlite	3.53.4	3.51.1	1
sqlite	3.53.4	3.51.2	1
sqlite	3.53.4	3.51.3	1
sqlite	3.53.4	3.52.0	1
sqlite	3.53.4	3.53.0	1
sqlite	3.53.4	3.53.1	1
sqlite	3.53.4	3.53.2	1
sqlite	3.53.4	3.53.3	1
srt	1.4.2	1.5.7	-1
srt	1.4.4	1.5.7	-1
srt	1.5.1	1.5.7	-1
srt	1.5.3	1.5.7	-1
srt	1.5.4	1.5.7	-1
srt	1.5.5	1.5.7	-1
srt	1.5.6	1.5.7	-1
srt	1.5.7	1.4.2	1
srt	1.5.7	1.4.4	1
srt	1.5.7	1.5.1	1
srt	1.5.7	1.5.3	1
srt	1.5.7	1.5.4	1
srt	1.5.7	1.5.5	1
srt	1.5.7	1.5.6	1
srtp	2.6.0	2.8.0	-1
srtp	2.7.0	2.8.0	-1
srtp	2.8.0	2.6.0	1
srtp	2.8.0	2.7.0	1
stp	2.4.0	2.4.1	-1
stp	2.4.1	2.4.0	1
suite-sparse	7.1.0	7.14.0	-1
suite-sparse	7.12.1	7.14.0	-1
suite-sparse	7.12.2	7.14.0	-1
suite-sparse	7.12.3	7.14.0	-1
suite-sparse	7.13.0	7.14.0	-1
suite-sparse	7.14.0	7.1.0	1
suite-sparse	7.14.0	7.12.1	1
suite-sparse	7.14.0	7.12.2	1
suite-sparse	7.14.0	7.12.3	1
suite-sparse	7.14.0	7.13.0	1
sundials	7.7.0	7.8.0	-1
sundials	7.8.0	7.7.0	1
svt-av1	1.7.0	4.2.0	-1
svt-av1	2.1.2	4.2.0	-1
svt-av1	2.2.0	4.2.0	-1
svt-av1	2.2.1	4.2.0	-1
svt-av1	2.3.0	4.2.0	-1
svt-av1	3.0.0	4.2.0	-1
svt-av1	3.0.1	4.2.0	-1
svt-av1	3.0.2	4.2.0	-1
svt-av1	3.1.2	4.2.0	-1
svt-av1	4.0.1	4.2.0	-1
svt-av1	4.1.0	4.2.0	-1
svt-av1	4.2.0	1.7.0	1
svt-av1	4.2.0	2.1.2	1
svt-av1	4.2.0	2.2.0	1
svt-av1	4.2.0	2.2.1	1
svt-av1	4.2.0	2.3.0	1
svt-av1	4.2.0	3.0.0	1
svt-av1	4.2.0	3.0.1	1
svt-av1	4.2.0	3.0.2	1
svt-av1	4.2.0	3.1.2	1
svt-av1	4.2.0	4.0.1	1
svt-av1	4.2.0	4.1.0	1
swift	6.0.3	6.3.3	-1
swift	6.2	6.3.3	-1
swift	6.3.2	6.3.3	-1
swift	6.3.3	6.0.3	1
swift	6.3.3	6.2	1
swift	6.3.3	6.3.2	1
swift-protobuf	1.38.0	1.38.1	-1
swift-protobuf	1.38.1	1.38.0	1
swig	4.4.1	4.5.0	-1
swig	4.5.0	4.4.1	1
sysprof	47.2	50.0	-1
sysprof	48.0	50.0	-1
sysprof	49.0	50.0	-1
sysprof	50.0	47.2	1
sysprof	50.0	48.0	1
sysprof	50.0	49.0	1
systemd	246	261.2	-1
systemd	250	261.2	-1
systemd	251	261.2	-1
systemd	252	261.2	-1
systemd	253	261.2	-1
systemd	254.1	261.2	-1
systemd	254.3	261.2	-1
systemd	254.6	261.2	-1
systemd	255.4	261.2	-1
systemd	255.5	261.2	-1
systemd	255.6	261.2	-1
systemd	255.7	261.2	-1
systemd	256.4	261.2	-1
systemd	256.5	261.2	-1
systemd	256.7	261.2	-1
systemd	256.8	261.2	-1
systemd	257.1	261.2	-1
systemd	257.3	261.2	-1
systemd	257.4	261.2	-1
systemd	257.5	261.2	-1
systemd	257.7	261.2	-1
systemd	257.8	261.2	-1
systemd	258	261.2	-1
systemd	258.1	261.2	-1
systemd	258.2	261.2	-1
systemd	258.3	261.2	-1
systemd	259	261.2	-1
systemd	259.1	261.2	-1
systemd	259.2	261.2	-1
systemd	259.3	261.2	-1
systemd	259.5	261.2	-1
systemd	260	261.2	-1
systemd	260.1	261.2	-1
systemd	260.2	261.2	-1
systemd	261	261.2	-1
systemd	261.1	261.2	-1
systemd	261.2	246	1
systemd	261.2	250	1
systemd	261.2	251	1
systemd	261.2	252	1
systemd	261.2	253	1
systemd	261.2	254.1	1
systemd	261.2	254.3	1
systemd	261.2	254.6	1
systemd	261.2	255.4	1
systemd	261.2	255.5	1
systemd	261.2	255.6	1
systemd	261.2	255.7	1
systemd	261.2	256.4	1
systemd	261.2	256.5	1
systemd	261.2	256.7	1
systemd	261.2	256.8	1
systemd	261.2	257.1	1
systemd	261.2	257.3	1
systemd	261.2	257.4	1
systemd	261.2	257.5	1
systemd	261.2	257.7	1
systemd	261.2	257.8	1
systemd	261.2	258	1
systemd	261.2	258.1	1
systemd	261.2	258.2	1
systemd	261.2	258.3	1
systemd	261.2	259	1
systemd	261.2	259.1	1
systemd	261.2	259.2	1
systemd	261.2	259.3	1
systemd	261.2	259.5	1
systemd	261.2	260	1
systemd	261.2	260.1	1
systemd	261.2	260.2	1
systemd	261.2	261	1
systemd	261.2	261.1	1
taglib	1.13.1	2.3.1	-1
taglib	2.0.2	2.3.1	-1
taglib	2.1.1	2.3.1	-1
taglib	2.2.1	2.3.1	-1
taglib	2.3	2.3.1	-1
taglib	2.3.1	1.13.1	1
taglib	2.3.1	2.0.2	1
taglib	2.3.1	2.1.1	1
taglib	2.3.1	2.2.1	1
taglib	2.3.1	2.3	1
tailwindcss	3.4.17	4.3.3	-1
tailwindcss	4.3.3	3.4.17	1
taktuk	3.7.7	3.7.8	-1
taktuk	3.7.8	3.7.7	1
talloc	2.4.4	2.5.0	-1
talloc	2.5.0	2.4.4	1
tarsnap	1.0.40	1.0.41	-1
tarsnap	1.0.41	1.0.40	1
task	2.5.1	3.5.0	-1
task	2.5.3	3.5.0	-1
task	2.6.1	3.5.0	-1
task	2.6.2	3.5.0	-1
task	3.1.0	3.5.0	-1
task	3.4.1	3.5.0	-1
task	3.4.2	3.5.0	-1
task	3.5.0	2.5.1	1
task	3.5.0	2.5.3	1
task	3.5.0	2.6.1	1
task	3.5.0	2.6.2	1
task	3.5.0	3.1.0	1
task	3.5.0	3.4.1	1
task	3.5.0	3.4.2	1
tbb	2021.11.0	2023.1.0	-1
tbb	2022.1.0	2023.1.0	-1
tbb	2022.2.0	2023.1.0	-1
tbb	2022.3.0	2023.1.0	-1
tbb	2023.0.0	2023.1.0	-1
tbb	2023.1.0	2021.11.0	1
tbb	2023.1.0	2022.1.0	1
tbb	2023.1.0	2022.2.0	1
tbb	2023.1.0	2022.3.0	1
tbb	2023.1.0	2023.0.0	1
tcl-tk	8.6.11	9.0.4	-1
tcl-tk	8.6.13	9.0.4	-1
tcl-tk	9.0.0	9.0.4	-1
tcl-tk	9.0.1	9.0.4	-1
tcl-tk	9.0.2	9.0.4	-1
tcl-tk	9.0.3	9.0.4	-1
tcl-tk	9.0.4	8.6.11	1
tcl-tk	9.0.4	8.6.13	1
tcl-tk	9.0.4	9.0.0	1
tcl-tk	9.0.4	9.0.1	1
tcl-tk	9.0.4	9.0.2	1
tcl-tk	9.0.4	9.0.3	1
tcl-tk@8	8.6.15	8.6.18	-1
tcl-tk@8	8.6.16	8.6.18	-1
tcl-tk@8	8.6.17	8.6.18	-1
tcl-tk@8	8.6.18	8.6.15	1
tcl-tk@8	8.6.18	8.6.16	1
tcl-tk@8	8.6.18	8.6.17	1
tcsh	6.24.00	6.24.16	-1
tcsh	6.24.15	6.24.16	-1
tcsh	6.24.16	6.24.00	1
tcsh	6.24.16	6.24.15	1
terminal-notifier	2.0.0	3.0.0	-1
terminal-notifier	3.0.0	2.0.0	1
tesseract	4.1.1	5.5.3	-1
tesseract	5.1.0	5.5.3	-1
tesseract	5.2.0	5.5.3	-1
tesseract	5.3.2	5.5.3	-1
tesseract	5.4.1	5.5.3	-1
tesseract	5.5.0	5.5.3	-1
tesseract	5.5.1	5.5.3	-1
tesseract	5.5.2	5.5.3	-1
tesseract	5.5.3	4.1.1	1
tesseract	5.5.3	5.1.0	1
tesseract	5.5.3	5.2.0	1
tesseract	5.5.3	5.3.2	1
tesseract	5.5.3	5.4.1	1
tesseract	5.5.3	5.5.0	1
tesseract	5.5.3	5.5.1	1
tesseract	5.5.3	5.5.2	1
tevent	0.17.1	0.17.2	-1
tevent	0.17.2	0.17.1	1
texinfo	6.8	7.3	-1
texinfo	7.3	6.8	1
theora	1.1.1	1.2.0	-1
theora	1.2.0	1.1.1	1
thrift	0.22.0	0.24.0	-1
thrift	0.23.0	0.24.0	-1
thrift	0.24.0	0.22.0	1
thrift	0.24.0	0.23.0	1
tirith	0.3.3	0.4.0	-1
tirith	0.4.0	0.3.3	1
tmux	3.3a	3.7c	-1
tmux	3.4	3.7c	-1
tmux	3.5a	3.7c	-1
tmux	3.7b	3.7c	-1
tmux	3.7c	3.3a	1
tmux	3.7c	3.4	1
tmux	3.7c	3.5a	1
tmux	3.7c	3.7b	1
tor	0.4.7.13	0.4.9.11	-1
tor	0.4.8.10	0.4.9.11	-1
tor	0.4.8.12	0.4.9.11	-1
tor	0.4.8.15	0.4.9.11	-1
tor	0.4.8.17	0.4.9.11	-1
tor	0.4.9.11	0.4.7.13	1
tor	0.4.9.11	0.4.8.10	1
tor	0.4.9.11	0.4.8.12	1
tor	0.4.9.11	0.4.8.15	1
